,ID,Provider,AddressLine1,AddressLine2,City,State,PostalCode,Phone1_Type,Phone1_Number,Phone2_Type,Phone2_Number,FaxNumber,WebsiteUrl,EmailAddress,ContactName,ContactBusinessTitle,HOUSING,COMMUNITY SUPPORT & HEALTH SERVICES,OUTDOOR SPACES AND BUILDINGS,RESPECT AND SOCIAL INCLUSION,TRANSPORT,CIVIC PARTICIPATION & EMPLOYMENT,COMMUNICATION & INFORMATION,SOCIAL PARTICIPATION,Elderly and Disabled,Assisted Living,Independent Living,Bridge to Independence,Traumatic Brain Injury / Spinal Cord Injury,Intellectual Disability / Developmental Disability,Private Pay: Credit,Private Pay: Cash,Other,Private Insurance,Medicare,Medicaid,Private Pay: Check
852,853,Lakeside Behavioral Health System,2911 Brunswick Road,,Memphis,TN,38133,Main,9013128267,Contact Person,9014855222,(901) 373-0939,http://lakesidebhs.com/,greg.ginn@uhsinc.com,GregGinn,Licensed Social Worker,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True
853,854,Lakeview Family Medicine Center,3680 Sangani Boulevard,Suite H2,D'Iberville,MS,39540,Main,2283549300,Other,2283549301,,www.biloxiregional.net,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
854,855,Lakeview Nursing Center*,16411 Robinson Road,,Gulfport,MS,39503,Main,2288313001,,,(228) 831-0408,www.lakeviewnursingcenter.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
855,856,Lamar County Health Department,207 Main Street,,Purvis,MS,39475,Main,6017941055,,,,www.msdh.state.ms.us,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
856,857,Lamar Meadows Senior Center,805 Highway 589,,Purvis,MS,39475,Main,6017946634,Other,6017942455,,www.pbmhr.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
857,858,Lambert's Orthotics/Prosthetics,5412 Dijon Drive,,Baton Rouge,LA,70808,Main,2257692591,,,,https://plus.google.com/100477319310137002506/about?gl=us&hl=en,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
858,859,"Laura Ashley, OTRL",1021 Euclid Avenue,Occupational Therapist,Jackson,MS,39202,Main,6623129249,,,,https://www.healthgorilla.com/providers/laura-ashley-jackson,,,,False,True,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,True,True,False,True
859,860,Laurel Family Clinic,1220 Jefferson Street,,Laurel,MS,39441,Main,6014280577,Other,6016497962,,www.scrmc.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
860,861,Laurel Renal Dialysis Unit,1527 Larry Drive,,Laurel,MS,39440,Main,6014251853,Other,6014251877,(601) 425-1877,www.hattiesburgclinic.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False
861,862,Laurel WIN Job Center,2139 D Highway 15 North,,Laurel,MS,39440,Main,6013994000,,,(601) 399-4030,www.mdes.ms.gov,,Phil Hosey,Manager,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
862,863,Lawrence County Medical Supply,865 East Broad Street,,Monticello,MS,39654,Main,6015870422,,,(601) 587-0423,www.jonescountymedical.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
863,864,Lawrence County Nursing Center*,700 Jefferson Street South,,Monticello,MS,39654,Main,6015872593,,,(601) 587-0123,,,,,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,True
864,865,Leader Dogs for the Blind,1039  South Rochester Road,,Rochester Hills,MI,48307,Main,8887775332,Toll Free Hotline,2486519011,,www.leaderdog.org,leaderdog@leaderdog.org,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
865,866,Leake County Health Department*,204 Chipley Street,,Carthage,MS,39051,Main,6012673072,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
866,867,Learning Disabilities Association of Mississippi,Post Office Box 4477,,Jackson,MS,39216,Main,6013621667,,,(601) 362-9180,http://www.ldams.org,,,,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
867,868,Lee County Adult Day Care*,Post Office Box 2297,,Tupelo,MS,38803,Main,6628419004,,,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
868,869,Lee County Health Department*,Post Office Box 408,532 South Church Street,Tupelo,MS,38801,Main,6628419096,,,(662) 841-9121,www.msdh.state.ms.us,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
869,870,Legacy Hopsice of the South- Grenada*,"1300 Sunset Dr Ste Z,",,Grenada,MS,38901,Main,6622264246,Toll Free Hotline,8772342150,662.226.1097,legacyhospice.net,grenada@legacyhospice.net,,,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False
870,871,Legacy Hospice of the South -Amory*,212 North Main Street,,Amory,MS,38821,Main,6622579811,Toll Free Hotline,8882579811,662.257.9817,,amory@legacyhospice.net,,,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False
871,872,Legacy Hospice of the South -Batesville*,103 Woodland Road Suite 7D,,Batesville,MS,38606-8483,Main,6625788177,Toll Free Hotline,8555788177,662.578.8175,http://legacyhospice.net/home/batesvilleinfo/,batesville@legacyhospice.net,,,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False
872,873,Legacy Hospice of the South-Corinth*,301 East Waldron Street,,Corinth,MS,38834,Main,6622865333,Toll Free Hotline,8662865333,(662) 286-0052,http://legacyhospice.net/home/corinthinfo/,corinth@legacyhospice.net,,,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False
873,874,Legacy Hospice of the South - Grenada*,1410 Wooded Drive,,Grenada,MS,38901,Main,6622264246,Toll Free Hotline,8772342150,(662) 226-1097,http://legacyhospice.net/home/grenadainfo/,grenada@legacyhospice.net,ShaRonda Jordan,Community Educator,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False
874,875,Legacy Hospice of the South - Ripley*,212 East Jefferson Street,,Ripley,MS,38663,Main,6628379990,Toll Free Hotline,8778379990,662.837.9969,http://legacyhospice.net/home/ripleyinfo/,ripley@legacyhospice.net,,,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False
875,876,Legacy Hospice of the South- Starkville*,1085 Stark Road #F,,Starkville,MS,39759-3682,Main,6623380007,Main,8773380007,662.338.0025,http://legacyhospice.net/home/starkvilleinfo/,starkville@legacyhospice.net,,,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False
876,877,Legacy Transportation *,118 McCraryRoad,,Columbus,MS,39702,Main,6622416600,Contact Person,6623283400,,,,MOSES  JAMES  JR,Owner,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
877,878,Lemoyne Place Assisted Living,14306 Lemoyne Boulevard,,Biloxi,MS,39532,Main,2283961998,Other,2287023430,(228) 396-2907,,,,,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
878,879,Liberator Medical Supply Inc.,406 Briarwood Drive,Suite 400,Jackson,MS,39206,Main,8882440789,,,(800) 536-2390,www.liberatormedical.com,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
879,880,"Life-Living Independence for Everyone, Mississippi - Tupelo *",1501 Cliff Gookin Boulevard,,Tupelo,MS,38801,Main,6628446633,,,(662) 844-6803,www.lifeofms.com,,Emily Word,Regional Coordinator,False,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False
880,881,Life- Living Independence for Everyone-Hattiesburg,710 Katie Avenue,,Hattiesburg,MS,39401,Main,6628446633,,,,www.lifeofms.com,,,,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
881,882,Life- Living Independence for Everyone Mississippi- Biloxi*,2030 Pass Road,Suite C,Biloxi,MS,39530,Main,6628446633,,,,www.lifeofms.com,,,,True,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False
882,883,LifeCare Technology Inc.,56707 Behrman Street,Suite 1,Slidell,LA,70458,Main,9856493019,,,,www.lifecaremedical.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False
883,884,Life Help- Region VI,2504 Browning Road,,Greenwood,MS,38930,Main,6624536211,,,(662) 455-8724,http://www.region6-lifehelp.org/,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
884,885,LIFE Help Industries*,2712 Hwy 82 East,,Greenwood,MS,38930,Main,6624535403,,,(662) 453-2095,,,,,True,True,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False
885,886,Life Help Region VI -Greenville  Office,1654 East Union St,,Greenville,MS,38703,Main,6623355274,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
886,887,Life Help Region VI- Sharkey County Office,317 Race St,,Rolling Fork,MS,39159,Main,6628736228,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
887,888,Life Help Region VI- Sunflower County Office,200 East Baker St,,Indianola,MS,38751,Main,6628875441,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
888,889,Lifeline Home Care Incorporated,103 Broad Street,,Hattiesburg,MS,39401,Main,6015838999,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
889,890,Life Support Cares - Volunteer Opportunities,301 Humble Avenue,Suite 111,Hattiesburg,MS,39401,Main,6013364877,,,,www. lifesupportcares.wix.com/lifesupportcares,,Ashley Haskel or Jamelia Martin,Managers,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
890,891,Life Support Cares Food Pantry*,301 Humble Avenue,Suite 111,Hattiesburg,MS,39401,Main,6013364877,,,,www.lifesupportcaes.wix.com/lifesupportcares,,Ashley Haskel or Jamelia Martin,Managers,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
891,892,"Lift, Incorporated - Calhoun County*",166 Shannon St,,Pittsboro,MS,38951,Main,6624122222,,,,,vlangford@liftcaa.org,Velala Langford,Social Worker,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
892,893,"Lift, Incorporated -Chickasaw County*",146 County Road 412,,Van Vleet,MS,38877,Main,6624472089,,,,,gwhite@liftcaa.org,Gloria White,Social Worker,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
893,894,"Lift, Incorporated - Itawamba County*",303 West Cedar St,,Fulton,MS,38843,Main,6628624894,,,,,,Santana,Social Services,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
894,895,"Lift, Incorporated - Lafayette County*",505??A Heritage Drive,,Oxford,MS,38655,Main,6622344568,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
895,896,"Lift, Incorporated - Monroe County*",211 S Meridian St,,"Aberdeen,",MS,39730,Main,6623694695,,,,,ljones@liftcaa.org,Liza Jones,Social Worker,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
896,897,"Lift, Incorporated - Pontotoc County",1597 Highway 15 N,,Pontotoc,MS,38863,Main,6624897329,Contact Person,6624897321,(662) 489-8697,,emckinney@liftcaa.org,Eloise McKinney,Social Worker,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
897,898,"Lift, Incorporated - Tupelo/ Lee County*",Post Office Box 2399,2577 McCullough Boulevard,Tupelo,MS,38803,Main,6628429511,After Hours,8008445438,(662) 842-5575,www.liftincorporated.org,dleasy@liftcaa.org,Dorothy Leasy,Executive Director,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
898,899,"Lift, Incorporated - Union County*",921 Fairground Spur Road,,New Albany,MS,38652,Main,6625348104,,,,,pmcgill@liftcaa.org,Pam McGill,Social Worker,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
899,900,Lift Chair Recliners -Jackson,199 Interstate Drive,Suite Q,Richland,MS,39218,Main,6625348104,,,(800) 791-6524,www.ameriglide.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
900,901,Lighthouse Enrichment Center of Union County*,Post Office Box 2463,1056 County Road 82,New Albany,MS,38652,Main,6625385520,,,,www.bizapedia.com/ms/LIGHTHOUSE-ENRICHMENT-CENTER-INC.html,unioncountylighthouse@yahoo.com,Diane Coleman,Incorporator,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
901,902,Light of the World Adult Day Care,405 West Gresham Street,,Indianola,MS,38751,Main,6622073744,,,,,terry_hutchins@yahoo.com,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
902,903,Lilly Pad,128 Deer Run Road,,Hattiesburg,MS,39402,Main,6014105836,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
903,904,"Lilly Pad Home Health, LLC - Hattiesburg",1507 Hardy Street,,Hattiesburg,MS,39401,Main,6014105836,,,(888) 449-9560,,lillypadhomehealth@yahoo.com,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,True
904,905,"Lilly Pad Home Health, LLC - Shubuta",132 East Eucutta Street,,Shubuta,MS,39360,Main,6014105836,,,(888) 449-9560,,lillypadhomehealth@yahoo.com,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,True
905,906,Lincare,67 Sunset Drive,Suite B,Grenada,MS,38901,Main,6622949960,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
906,907,"Lincare, Incorporated",112 North Street,,Cleveland,MS,38732,Main,6628439513,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
907,908,"Lincare, Incorporated",414B South Gloster,,Tupelo,MS,38801,Main,6628420058,,,601-932-3665,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
